T,mu,phi,Phi1,Phi2,mass,pressure,rho,entropy,energy,converged
205.00000000000003,0.0,-3.605531017128753,0.1232430112493541,0.1232430112493541,1.409645162954282,18.34953626414113,-4.165014616147847e-17,0.6418460162380335,-17.68274239940289,1.0
206.00000000000003,0.0,-3.59281166390538,0.12636816751307506,0.12636816751307506,1.4047616968822432,18.352859080708996,-1.4534506901492795e-16,0.6697577786012062,-17.653674453982962,1.0
207.00000000000003,0.0,-3.579554635399238,0.1295861465100028,0.1295861465100028,1.399671795863783,18.356326769178256,-1.7261318813969367e-16,0.699034110347466,-17.623037047179952,1.0
208.00000000000003,0.0,-3.565732870879438,0.1329005165285666,0.13290051652856663,1.3943650702070003,18.3599464458354,-2.2708989868334513e-16,0.7297552351565959,-17.59073198826396,1.0
209.00000000000003,0.0,-3.5513177116055474,0.13631496776558824,0.13631496776558824,1.388830516680511,18.363725646670982,-9.630088358925274e-17,0.7620066199503392,-17.55665432670128,1.0
210.00000000000003,0.0,-3.5362788119125272,0.13983330840049737,0.13983330840049737,1.3830564843754167,18.367672354716177,-2.0911790671420697e-16,0.7958792773812449,-17.520691924725494,1.0
211.00000000000003,0.0,-3.5205840491469287,0.14345945870099483,0.14345945870099483,1.377030640126225,18.37179502891589,-1.1234464382004825e-16,0.8314700694861963,-17.482725021002306,1.0
212.00000000000003,0.0,-3.5041994335017503,0.14719744279867028,0.1471974427986703,1.3707399338928612,18.376102634534856,-3.7685879618214775e-16,0.8688820077975825,-17.44262579040022,1.0
213.0,0.0,-3.487089019066191,0.15105137772959404,0.15105137772959404,1.3641705646091278,18.380604675062642,3.403292926151791e-17,0.9082245439441903,-17.40025790640044,1.0
214.0,0.0,-3.469214817743958,0.1550254592903766,0.1550254592903766,1.357307947132516,18.385311225552805,1.670537213790397e-17,0.949613843332415,-17.35547611445395,1.0
215.0,0.0,-3.450536718063945,0.15912394421775614,0.15912394421775614,1.3501366810723918,18.39023296728599,1.4188266047184457e-16,0.9931730328109225,-17.308125826687256,1.0
216.0,0.0,-3.4310124113429463,0.1633511281609974,0.16335112816099742,1.3426405224409237,18.395381223600303,-1.1662032543561927e-17,1.039032411335649,-17.258042750745187,1.0
217.0,0.0,-3.410597328136062,0.16771131888579988,0.16771131888579988,1.3348023592538623,18.400767996668126,7.336782831184291e-17,1.0873296105234695,-17.205052568281197,1.0
218.0,0.0,-3.3892445884458313,0.1722088041295344,0.1722088041295344,1.3266041924138452,18.406406004928456,4.1373497100666493e-17,1.1382096896872982,-17.148970681602904,1.0
219.0,0.0,-3.3669049697347284,0.17684781352688145,0.17684781352688145,1.3180271234291199,18.412308720794634,8.381692422238575e-17,1.1918251474890917,-17.089602050242203,1.0
220.0,0.0,-3.343526897386502,0.1816324740488351,0.1816324740488351,1.309051350751273,18.41849040817183,-4.1906477861259214e-17,1.2483358298540095,-17.026741142637537,1.0
221.0,0.0,-3.3190564628850487,0.18656675845426407,0.1865667584542641,1.2996561767548227,18.424966159193218,-6.007752011330399e-17,1.3079087113264036,-16.960172031573823,1.0
222.0,0.0,-3.293437475584301,0.19165442635101868,0.19165442635101868,1.2898200276137408,18.43175192947784,-9.692081814862019e-17,1.3707175248371803,-16.889668665332227,1.0
223.0,0.0,-3.2666115545064907,0.19689895761199125,0.19689895761199125,1.2795204885464593,18.438864571070038,-7.44689202575673e-17,1.436942213076824,-16.814995349379814,1.0
224.0,0.0,-3.238518267100221,0.20230347809915508,0.20230347809915508,1.2687343570906198,18.446321862089512,6.010372619168484e-17,1.5067681736002212,-16.735907475597596,1.0
225.0,0.0,-3.20909532224864,0.20787067792408212,0.20787067792408212,1.2574377172065936,18.454142531972398,-2.0602587377538408e-17,1.5803852697807472,-16.652152537036667,1.0
226.0,0.0,-3.1782788250303025,0.2136027228201346,0.21360272282013457,1.2456060370903208,18.46234628105105,-5.1442350588997355e-17,1.6579865811238181,-16.563471465594795,1.0
227.0,0.0,-3.146003600744688,0.21950115962073471,0.21950115962073471,1.233214293579604,18.470953793091486,-8.643343130748053e-17,1.739766869638499,-16.46960032728325,1.0
228.0,0.0,-3.1122035954977805,0.22556681732282205,0.22556681732282202,1.2202371259548621,18.47998673929851,-4.731848612867117e-17,1.8259207443263752,-16.370272404395486,1.0
229.0,0.0,-3.0768123602265476,0.2317997057488415,0.2317997057488415,1.2066490217753965,18.489467772231365,-1.81974403007158e-16,1.9166405136678306,-16.26522068547348,1.0
230.0,0.0,-3.0397636244436357,0.23819891437903276,0.23819891437903273,1.1924245371628206,18.499420508044263,1.6526728147253504e-16,2.012113726446896,-16.154180772156227,1.0
231.0,0.0,-3.0009919653150736,0.24476251447002495,0.24476251447002495,1.1775385536866274,18.50986949549936,1.5500730659868933e-16,2.1125204143151843,-16.036894196726706,1.0
232.0,0.0,-2.9604335771047836,0.2514874680570849,0.2514874680570849,1.16196657378457,18.52084017030953,-1.8997080494229134e-16,2.218030064838991,-15.913112125700774,1.0
233.0,0.0,-2.918027145764373,0.2583695477982328,0.2583695477982328,1.1456850565524987,18.532358793549406,1.7004044037540115e-17,2.328798370744748,-15.782599403778331,1.0
234.0,0.0,-2.8737148219239272,0.2654032697093207,0.2654032697093208,1.1286717913142656,18.54445237315566,-5.203077318265598e-16,2.444963797199628,-15.645138895505466,1.0
235.0,0.0,-2.827443369556539,0.272581854784391,0.27258185478439106,1.1109063386397635,18.55714856790232,-2.1593415612028426e-16,2.56664416859073,-15.50053589056577,1.0
236.0,0.0,-2.779165323606326,0.27989719487628084,0.27989719487628084,1.0923704748044103,18.570475573672987,-8.524640588903643e-17,2.693933084053619,-15.348622799960657,1.0
237.0,0.0,-2.7288404025682507,0.28733986200540285,0.28733986200540285,1.0730487341347767,18.584461992377683,-6.796689541122867e-17,2.8268966273116822,-15.18926359034622,1.0
238.0,0.0,-2.676437022151262,0.2948991374264865,0.2948991374264865,1.0529289901641274,18.599136684394985,-4.887331702158726e-17,2.9655702267078756,-15.022358120788466,1.0
239.0,0.0,-2.621934005317498,0.30256307137144234,0.30256307137144234,1.0320031121845494,18.614528606006747,-1.0045862838166533e-16,3.109955873660645,-14.847846125872485,1.0
240.0,0.0,-2.5653225122451366,0.3103185716365664,0.3103185716365664,1.0102677062365233,18.630666633828422,-1.171219706672823e-16,3.2600197891656766,-14.665710725452797,1.0
241.0,0.0,-2.506608232788853,0.31815151949623627,0.31815151949623627,0.9877249568817775,18.64757937875025,1.0242298909638656e-16,3.4156906322966822,-14.475981332920927,1.0
242.0,0.0,-2.4458138889120513,0.32604691032614663,0.32604691032614674,0.9643835879866458,18.66529499234666,-3.2203982015491516e-16,3.576858330904342,-14.278735847366928,1.0
243.0,0.0,-2.382982093152902,0.3339890155488616,0.3339890155488616,0.9402599602009777,18.683840969079164,-1.824932586131168e-17,3.7433736014703163,-14.074102028435131,1.0
244.0,0.0,-2.3181785966242336,0.3419615622065421,0.3419615622065421,0.9153793179946025,18.703243947935007,-7.738954249387774e-18,3.9150482161304123,-13.862257961334791,1.0
245.0,0.0,-2.2514959299134274,0.3499479266995075,0.3499479266995076,0.889777187543747,18.72352951743527,-5.123634201380304e-17,4.09165607391678,-13.643431518602803,1.0
246.0,0.0,-2.183057384885049,0.3579313399964816,0.3579313399964816,0.8635009055035846,18.744722028240187,-1.022650919946023e-16,4.272935142847786,-13.417898711255667,1.0
247.0,0.0,-2.113021196925603,0.36589510279340287,0.3658951027934029,0.8366112247384961,18.766844417988278,-1.0436214186129647e-17,4.458590359623679,-13.185980794479189,1.0
248.0,0.0,-2.041584659894055,0.3738228103926047,0.37382281039260473,0.809183894215395,18.7899180534822,4.3375897015362903e-17,4.648297599991881,-12.948039956902935,1.0
249.0,0.0,-1.968987740603299,0.3816985880474861,0.381698588047486,0.7813110467470594,18.813962595996948,5.701610641526387e-17,4.841708855050076,-12.704473390567117,1.0
250.0,0.0,-1.8955155698290262,0.38950733756790046,0.38950733756790046,0.7531021553896051,18.8389958961635,1.6944214441339618e-17,5.038458749138768,-12.455705533397108,1.0
251.0,0.0,-1.8214990069801402,0.3972349944422023,0.3972349944422023,0.724684250241939,18.865033925492707,-3.226629522123498e-16,5.238172489649634,-12.202178328766117,1.0
252.0,0.0,-1.7473123662731564,0.4048687910648294,0.40486879106482937,0.6962010454335873,18.892090751792917,4.274508323096935e-17,5.440475222457995,-11.944339492180012,1.0
253.0,0.0,-1.6733674368713023,0.41239751578716133,0.4123975157871614,0.6678106432180326,18.920178565130513,-4.843748677703218e-16,5.645002562269078,-11.682629037668512,1.0
254.0,0.0,-1.6001032133190878,0.4198117502238584,0.41981175022385836,0.6396815910777037,18.949307759108056,1.4733756622333782e-16,5.851411783186297,-11.41746468948195,1.0
255.0,0.0,-1.5279713215749016,0.42710406046557065,0.42710406046557065,0.6119872861976865,18.979487068838544,2.272379116737263e-17,6.059392839705896,-11.149227229356441,1.0
256.0,0.0,-1.4574179333227995,0.4342691144283468,0.4342691144283468,0.5848990316500102,19.01072376208546,-1.4968895457823339e-16,6.268678134363293,-10.878247187834189,1.0
257.0,0.0,-1.3888638348403823,0.4413037003705397,0.4413037003705397,0.5585783840385491,19.043023874256267,-1.5915749850895232e-16,6.479049870045017,-10.604794428142807,1.0
258.0,0.0,-1.3226849837887407,0.448206632000864,0.448206632000864,0.5331696884766289,19.07639247239562,-3.4828545532768596e-17,6.690344011206535,-10.329071969221822,1.0
259.0,0.0,-1.2591960760146013,0.4549785421418101,0.4549785421418101,0.5087937692281499,19.11083392944119,-1.7629600750732561e-16,6.902450335185999,-10.051214830403163,1.0
260.0,0.0,-1.198639221901287,0.4616215852547619,0.4616215852547619,0.485543582107915,19.146352188916204,6.3838493753663e-17,7.115308679534759,-9.771293877057708,1.0
261.0,0.0,-1.141178894209708,0.4681390836375209,0.4681390836375209,0.4634822747566553,19.182951002374075,-2.5945469012161973e-17,7.3289021025588355,-9.489323835861859,1.0
262.0,0.0,-1.0869031527326247,0.4745351584131488,0.4745351584131488,0.44264365683455575,19.22063412670566,1.8129485660712924e-16,7.54324809193068,-9.20527406951295,1.0
263.0,0.0,-1.0358301320566778,0.48081438340759586,0.48081438340759586,0.423034690931383,19.259405474625037,-6.51498265964454e-17,7.758389081897901,-8.91908049343035,1.0
264.00000000000006,0.0,-0.987918154520914,0.48698148989448325,0.48698148989448325,0.40463937533386957,19.299269217750215,2.3021184288333915e-17,7.9743833887238855,-8.630657173848599,1.0
265.00000000000006,0.0,-0.9430776739777521,0.4930411370425501,0.49304113704255004,0.38742332971104143,19.34022984654423,-1.3958918070002969e-16,8.191297347717867,-8.339906544738954,1.0
266.00000000000006,0.0,-0.9011834761154588,0.4989977506479652,0.49899775064796514,0.3713384793037231,19.382292194386643,4.352413410783417e-16,8.409199059868316,-8.046727658203741,1.0
267.0,0.0,-0.8620859875234473,0.5048554237945782,0.5048554237945782,0.35632739692493004,19.42546143426845,2.2238093844596557e-16,8.628153830933039,-7.7510223076322475,1.0
268.0,0.0,-0.8256210145120054,0.5106178681413949,0.5106178681413949,0.3423270420804743,19.469743056392467,4.882788046455214e-17,8.848221160290496,-7.452699165661949,1.0
269.0,0.0,-0.7916176347227647,0.5162884030195942,0.5162884030195941,0.32927179087239616,19.51514283389767,1.0579083955617087e-16,9.069453016018276,-7.151676248437191,1.0
270.0,0.0,-0.7599042526956984,0.5218699703206278,0.5218699703206278,0.31709576097221237,19.561666782466443,8.566075127991964e-17,9.291893095360038,-6.8478820779247584,1.0
271.0,0.0,-0.7303130035549878,0.527365165163344,0.5273651651633441,0.30573450237123523,19.609321118071094,-2.6295928813621264e-16,9.515576786420755,-6.541255901834207,1.0
272.0,0.0,-0.7026827694646582,0.5327762747051796,0.5327762747051796,0.2951261555179793,19.6581122157884,-1.613656687262796e-16,9.740531591150635,-6.231747279929824,1.0
273.0,0.0,-0.6768610907748874,0.5381053197021888,0.5381053197021889,0.28521218508331375,19.70804657151706,-3.8641693729518244e-17,9.966777822489515,-5.919315281091691,1.0
274.0,0.0,-0.6527052340092834,0.5433540952852551,0.5433540952852554,0.2759377900032959,19.75913076762611,-7.806306076568369e-16,10.194329438813998,-5.603927472460471,1.0
275.0,0.0,-0.6300826414602214,0.5485242088426291,0.5485242088426292,0.26725207609671964,19.811371442972284,1.7098085487163667e-16,10.423194921279828,-5.285558827799969,1.0
276.0,0.0,-0.6088709447012631,0.5536171139154533,0.5536171139154533,0.2591080612530716,19.86477526733657,2.232800396210667e-17,10.653378132826816,-4.964190639250615,1.0
277.0,0.0,-0.5889576838747256,0.5586341396968971,0.5586341396968971,0.2514625676558531,19.91934892008689,1.3038404322723255e-16,10.884879122089014,-4.6398094845289055,1.0
278.0,0.0,-0.5702398395030475,0.5635765161573759,0.5635765161573759,0.24427604202632464,19.975099072729716,-1.22688846703067e-16,11.11769485264653,-4.31240627875143,1.0
279.0,0.0,-0.5526232548395268,0.5684453950702333,0.5684453950702333,0.23751233384095738,20.032032374950266,1.5746416762156984e-16,11.351819849614236,-3.9819754244492174,1.0
280.0,0.0,-0.5360220042089578,0.5732418673417384,0.5732418673417384,0.23113845281225676,20.090155443716153,3.2777410649487386e-17,11.587246762953992,-3.6485140631500066,1.0
281.0,0.0,-0.5203577456112725,0.5779669770993886,0.5779669770993885,0.22512432032752683,20.149474855034633,3.034562236587972e-16,11.823966851351036,-3.312021425603522,1.0
282.0,0.0,-0.505559083101624,0.5826217329939658,0.5826217329939658,0.2194425246412004,20.209997137971417,-2.4282783918106233e-16,12.061970392933894,-2.9724982741019694,1.0
283.0,0.0,-0.49156095519647847,0.5872071171443086,0.5872071171443085,0.21406808605958888,20.271728770581852,2.4075905481433095e-16,12.301247030240408,-2.629946428525219,1.0
284.0,0.0,-0.4783040589497644,0.5917240921131757,0.5917240921131757,0.20897823582078867,20.334676177439402,-1.1836654060892064e-16,12.541786057108338,-2.284368367077228,1.0
285.0,0.0,-0.46573431474490745,0.5961736062564471,0.5961736062564471,0.20415221060703576,20.39884572848794,-1.9275067355186344e-17,12.78357665494695,-1.9357668927311842,1.0
286.0,0.0,-0.45380237370711124,0.6005565977414181,0.6005565977414182,0.19957106342067005,20.464243738976347,-3.784371519801778e-16,13.026608085333745,-1.58414485687301,1.0
287.0,0.0,-0.44246316756790244,0.6048739974861427,0.6048739974861427,0.19521749075921374,20.53087647027302,-1.35530112383351e-16,13.27086984523792,-1.2295049323249998,1.0
288.0,0.0,-0.43167549949008616,0.6091267312319631,0.6091267312319631,0.1910756755167825,20.5987501313841,2.0315989388370537e-16,13.516351790476135,-0.8718494287178729,1.0
289.0,0.0,-0.42140167357047287,0.6133157209263205,0.6133157209263205,0.18713114473543185,20.667870881026143,-5.3560099126984975e-17,13.7630442323234,-0.5111801439792529,1.0
290.0,0.0,-0.4116071603126725,0.6174418855623984,0.6174418855623984,0.18337064116684554,20.73824483013196,6.468462204452194e-17,14.010938011560498,-0.14749824647745058,1.0
291.0,0.0,-0.402260295182191,0.6215061415962686,0.6215061415962685,0.17978200753563595,20.809878044679937,2.358399341679659e-17,14.260024553643081,0.21919581692314694,1.0
292.0,0.0,-0.39333200734132334,0.6255094030401032,0.6255094030401032,0.17635408238987033,20.88277654876322,-7.694614924012946e-17,14.510295908160828,0.5889023909973901,1.0
293.0,0.0,-0.38479557574974277,0.6294525813115973,0.6294525813115975,0.17307660645837708,20.95694632782555,-2.6087525519809804e-16,14.761744775284075,0.9616226640065797,1.0
294.0,0.0,-0.37662640996676566,0.6333365849043666,0.6333365849043666,0.169940138492009,21.032393332000087,5.75209410584938e-17,15.01436452148903,1.3373587042730328,1.0
295.0,0.0,-0.3688018531769443,0.6371623189312962,0.6371623189312963,0.16693597963732615,21.109123479509066,1.8178295552585545e-16,15.268149186511838,1.7161134840595373,1.0
296.0,0.0,-0.3613010051605693,0.6409306845823158,0.640930684582316,0.16405610546792443,21.187142660077303,-6.353904229153393e-17,15.523093483165448,2.0978908929403453,1.0
297.0,0.0,-0.3541045631330452,0.6446425785294176,0.6446425785294174,0.1612931048763354,21.266456738328827,3.387822443468573e-16,15.779192791405986,2.482695742528506,1.0
298.0,0.0,-0.34719467857559433,0.648298892304616,0.648298892304616,0.15864012510563374,21.347071557145156,6.1030285311698e-17,16.036443147812427,2.870533764134443,1.0
299.0,0.0,-0.3405548283650662,0.651900511670829,0.651900511670829,0.1560908222710407,21.428992940956125,1.7097909519572992e-17,16.294841231448405,3.26141160069022,1.0
300.0,0.0,-0.33416969868687213,0.6554483160009053,0.6554483160009053,0.15363931678947812,21.51222669895556,-1.441148766303292e-17,16.554384346927115,3.655336794066965,1.0
301.0,0.0,-0.3280250803730897,0.6589431776762765,0.6589431776762765,0.15128015319569998,21.596778628222772,9.070998701645781e-17,16.8150704053537,4.052317768733918,1.0
302.0,0.0,-0.3221077744551316,0.662385961513593,0.662385961513593,0.14900826388020216,21.682654516745234,7.031442577545066e-17,17.07689790371272,4.452363812557159,1.0
303.0,0.0,-0.3164055068508041,0.6657775242253117,0.6657775242253117,0.14681893633418758,21.76986014633178,3.7107011675169197e-17,17.33986590316617,4.855485055408195,1.0
304.0,0.0,-0.3109068512240017,0.6691187139181874,0.6691187139181874,0.14470778353233188,21.85840129541655,-8.423155768363855e-17,17.603974006650596,5.261692446142163,1.0
305.0,0.0,-0.3056011591615667,0.6724103696321183,0.6724103696321182,0.14267071712490048,21.948283741746025,-3.8389110405852536e-17,17.869222336088118,5.670997728415003,1.0
306.0,0.0,-0.3004784969054703,0.6756533209205432,0.6756533209205432,0.14070392314671362,22.039513264950976,-1.1561983469465933e-16,18.1356115094708,6.083413415726387,1.0
307.0,0.0,-0.2955295879628852,0.6788483874726695,0.6788483874726695,0.13880383998286894,22.132095649002803,-1.570087706916978e-17,18.403142618027758,6.498952766010227,1.0
308.0,0.0,-0.29074576099106575,0.6819963787770748,0.6819963787770748,0.13696713835967195,22.226036684554213,-7.590975609712622e-17,18.671817203645627,6.917629756042011,1.0
309.0,0.0,-0.28611890242053,0.6850980938256566,0.6850980938256566,0.13519070315478954,22.32134217116657,1.601228244614378e-16,18.941637236672662,7.339459055873679,1.0
310.0,0.0,-0.2816414133380392,0.6881543208565688,0.6881543208565688,0.13347161684290942,22.41801791942601,7.210511916216146e-17,19.21260509421642,7.764456003480241,1.0
311.0,0.0,-0.27730617020380205,0.6911658371343813,0.6911658371343813,0.13180714441351077,22.516069752950685,-2.5716155081925948e-17,19.484723539011966,8.192636579754534,1.0
312.0,0.0,-0.2731064890225702,0.6941334087656391,0.6941334087656391,0.13019471961472157,22.615503510293447,1.0721818527210897e-16,19.757995698925207,8.624017383968269,1.0
313.0,0.0,-0.2690360926298665,0.697057790547751,0.697057790547751,0.12863193239319906,22.716325046741048,8.114842995727768e-17,20.032425047132307,9.05861560978564,1.0
314.0,0.0,-0.2650890807901807,0.6999397258491584,0.6999397258491584,0.1271165174136369,22.818540236015462,-1.1420768325161144e-17,20.308015383008026,9.496449021900315,1.0
315.0,0.0,-0.2612599028365317,0.7027799465186638,0.7027799465186639,0.12564634355400367,22.9221549718802,1.7333188879309437e-16,20.5847708137415,9.937535933347451,1.0
316.0,0.0,-0.2575433326092872,0.7055791728218466,0.7055791728218467,0.12421940428355815,23.027175169655504,2.381548821256179e-17,20.86269573668806,10.381895183526613,1.0
317.0,0.0,-0.25393444484370375,0.7083381137701013,0.7083381137701014,0.12283380859708584,23.13360676764441,1.1007461883463288e-16,21.14179483326879,10.829546134327956,1.0
318.0,0.0,-0.250428596667369,0.7110574656126193,0.7110574656126194,0.12148777391103045,23.241455728477984,-6.820062087721679e-16,21.422073008942853,11.280508579249311,1.0
319.0,0.0,-0.2470214042482255,0.7137379141153496,0.7137379141153495,0.1201796170977406,23.35072804037667,5.327411700222115e-16,21.70353544449545,11.734802830722753,1.0
320.0,0.0,-0.24370872768521837,0.716380133046296,0.7163801330462962,0.11890774868438789,23.461429718339698,-2.470329177636528e-16,21.986187536142584,12.192449628772383,1.0
321.0,0.0,-0.24048665390568014,0.718984784609232,0.7189847846092321,0.11767066628659215,23.573566805256082,-2.4559621377613386e-16,22.270034892948793,12.653470141161403,1.0
322.0,0.0,-0.2373514815465184,0.7215525195021202,0.7215525195021202,0.11646694880370738,23.68714537295163,7.963571024822908e-17,22.55508332346345,13.117885945931615,1.0
323.0,0.0,-0.23429970700947017,0.7240839769899274,0.7240839769899274,0.11529525106487885,23.80217152316613,-1.1468908609979604e-16,22.84133882300868,13.585719014673039,1.0
324.0,0.0,-0.23132801158716312,0.7265797849903644,0.7265797849903644,0.11415429888622541,23.91865138846855,-8.681315617388557e-18,23.128807561603637,14.056991696513851,1.0
325.0,0.0,-0.22843324956700514,0.7290405601712115,0.7290405601712115,0.11304288450344914,24.03659113311494,6.641304179600806e-17,23.417495872501025,14.531726702808804,1.0
326.0,0.0,-0.22561243722870875,0.7314669080579576,0.7314669080579576,0.11195986234754692,24.155996953845477,-6.114976045619255e-17,23.707410241310292,15.009947092509133,1.0
327.0,0.0,-0.22286274265930084,0.7338594231505872,0.7338594231505872,0.11090414513438719,24.27687508063191,-1.8164695541902897e-17,23.998557295687366,15.491676258190203,1.0
328.0,0.0,-0.22018147631681642,0.7362186890484222,0.7362186890484222,0.10987470024173641,24.399231777371593,1.036510382122427e-16,24.290943795565347,15.976937912718274,1.0
329.0,0.0,-0.21756608228004828,0.7385452785820247,0.7385452785820247,0.10887054634968943,24.523073342534385,7.801936342264463e-17,24.584576623903725,16.465756076531772,1.0
330.0,0.0,-0.21501413012792278,0.740839753951215,0.740839753951215,0.10789075032283871,24.64840610976411,-1.1189250427983385e-17,24.879462777933327,16.95815506551586,1.0
331.0,0.0,-0.212523307396625,0.7431026668683772,0.7431026668683772,0.10693442431426432,24.77523644843573,5.422399307197e-17,25.175609360873143,17.454159479446542,1.0
332.0,0.0,-0.21009141256824035,0.7453345587062403,0.7453345587062403,0.1060007230735943,24.903570764172922,2.3973084031434966e-17,25.473023574099653,17.95379419098384,1.0
333.0,0.0,-0.207716348547774,0.7475359606494401,0.7475359606494402,0.1050888414425728,25.033415499326527,-1.482006504619334e-16,25.771712709744524,18.457084335188885,1.0
334.0,0.0,-0.20539611659016446,0.7497073938491893,0.7497073938491888,0.10419801202339878,25.164777133416234,3.1461368939652084e-16,26.071684143701845,18.964055299545887,1.0
335.0,0.0,-0.203128810641806,0.7518493695804558,0.7518493695804558,0.10332750300621114,25.297662183538705,-1.5835218245496354e-16,26.3729453290245,19.474732714465688,1.0
336.0,0.0,-0.2009126120643399,0.7539623894011127,0.7539623894011127,0.10247661614334229,25.43207720474227,-1.8114881421384425e-17,26.67550378968978,19.98914244425061,1.0
337.0,0.0,-0.1987457847112711,0.75604694531254,0.75604694531254,0.10164468485903509,25.568028790371038,-8.424412007694982e-17,26.979367114716105,20.507310578500025,1.0
338.0,0.0,-0.19662667033048614,0.7581035199212514,0.7581035199212514,0.10083107248428662,25.705523572381225,8.813750575565433e-18,27.284542952614125,21.029263423937493,1.0
339.0,0.0,-0.19455368426810837,0.7601325866011108,0.7601325866011108,0.10003517060738702,25.844568221628215,-1.0605679409438986e-17,27.59103900615288,21.555027496639788,1.0
340.0,0.0,-0.19252531145104618,0.7621346096557873,0.7621346096557874,0.09925639753145993,25.9851694481302,5.983627674603802e-18,27.89886302742717,22.084629514649087,1.0
341.0,0.0,-0.19054010262767906,0.7641100444810994,0.764110044481099,0.09849419683111214,26.12733400130405,1.7300823022349435e-16,28.208022813207542,22.618096390951415,1.0
342.0,0.0,-0.18859667084763923,0.7660593377269539,0.766059337726954,0.09774803600088165,26.271068670183013,2.5683462726427076e-17,28.518526200562846,23.15545522680423,1.0
343.0,0.0,-0.18669368816338752,0.767982927458615,0.7679829274586149,0.09701740518884132,26.416380283608603,-1.1432031003728403e-16,28.83038106273534,23.69673330539571,1.0
344.0,0.0,-0.18482988253754967,0.7698812433170439,0.7698812433170443,0.09630181600920214,26.563275710404852,-1.6518427129517708e-16,29.14359530525899,24.241958085820208,1.0
345.0,0.0,-0.18300403494134496,0.7717547066781162,0.7717547066781162,0.09560080042828448,26.71176185953224,2.0405040523030897e-18,29.458176862307372,24.79115719735745,1.0
346.0,0.0,-0.18121497663058947,0.7736037308104978,0.7736037308104978,0.09491390971866734,26.861845680224693,5.762551966264221e-17,29.7741336932568,25.344358434034934,1.0
347.0,0.0,-0.1794615865868229,0.7754287210320444,0.7754287210320444,0.09424071347673497,27.013534162107433,-7.062774429276211e-17,30.091473779455782,25.901589749467874,1.0
348.0,0.0,-0.1777427891121631,0.7772300748645417,0.7772300748645417,0.09358079869924588,27.166834335302745,7.303054777467626e-17,30.41020512118876,26.46287925195559,1.0
349.0,0.0,-0.1760575515672059,0.7790081821866709,0.7790081821866709,0.09293376891482243,27.321753270516624,-1.7006042948028854e-18,30.730335734822575,27.028255199827868,1.0
