T,rho,phi,Phi1,Phi2,mu,pressure,entropy,energy,converged
11.0,4.32,-1.8089101802317618,0.009945149722241127,0.010904836837389851,1.6242755223915761,18.310402350728307,0.03323184170753363,-11.291679612059758,1.0
11.0,4.31,-1.8147725619003885,0.009935769747721975,0.010895379470686401,1.62416052614336,18.310322957088854,0.03319761909714277,-11.308340515185602,1.0
11.0,4.3,-1.8206336383216417,0.009926411341956742,0.010885928651293442,1.624047255516131,18.310244936050257,0.0331636022010774,-11.324993059349696,1.0
11.0,4.29,-1.8264933109054915,0.009917073870187813,0.010876488385517667,1.623935717353246,18.310168286793335,0.033129807966688324,-11.341637265198832,1.0
11.0,4.28,-1.832351476184509,0.009907755959552492,0.010867062007266767,1.6238259179773666,18.310093008108957,0.033096245600195126,-11.358273155923582,1.0
11.0,4.27,-1.8382080260575042,0.0098984555982217,0.01085765212649468,1.6237178622736765,18.310019097774887,0.03306291696878802,-11.374900760501605,1.0
11.0,4.26,-1.8440628483478692,0.009889170247226752,0.010848260610778772,1.6236115529496475,18.309946552059237,0.033029817206494755,-11.391520116248433,1.0
11.0,4.25,-1.849915827649114,0.00987989695797323,0.010838888596857162,1.6235069899928298,18.309875365365627,0.032996935471059884,-11.408131270616519,1.0
11.0,4.24,-1.8557668464199342,0.009870632488822655,0.01082953652746778,1.623404170334793,18.309805530021645,0.03296425586897708,-11.424734282220475,1.0
11.0,4.23,-1.8616157862717824,0.009861373414920164,0.010820204207756338,1.6233030877140622,18.309737036206943,0.03293175838614348,-11.441329221140714,1.0
11.0,4.22,-1.867462529380387,0.009852116226598803,0.010810890874926283,1.6232037327178683,18.309669871999834,0.03289941982251607,-11.457916168581761,1.0
11.0,4.21,-1.8733069599495666,0.009842857413096104,0.010801595274717819,1.6231060929720829,18.309604023527633,0.032867214682398435,-11.474495216016008,1.0
11.0,4.2,-1.8791489656482225,0.009833593529849064,0.010792315738697322,1.6230101534398316,18.30953947518465,0.03283511592131353,-11.491066463957704,1.0
11.0,4.19,-1.8849884389432205,0.009824321249186667,0.010783050257171871,1.6229158967845798,18.309476209894715,0.032803095618438735,-11.507630020533568,1.0
11.0,4.18,-1.8908252782600883,0.009815037395675618,0.010773796543735345,1.6228233037527666,18.309414209379913,0.03277112545863998,-11.524186000010273,1.0
11.0,4.17,-1.8966593889090186,0.009805738968603345,0.01076455208888457,1.6227323535330422,18.309353454415547,0.032739177159078384,-11.540734521431807,1.0
11.0,4.16,-1.9024906837317543,0.00979642315499636,0.01075531420170346,1.622643024055582,18.309293925037203,0.0327072226732921,-11.557275707491964,1.0
11.0,4.15,-1.9083190834365407,0.009787087337123706,0.010746080040162531,1.622555292203116,18.309235600690325,0.03267523440336583,-11.57380968373357,1.0
11.0,4.14,-1.9141445166101887,0.00977772909858186,0.010736846632003,1.6224691339168527,18.309178460306637,0.03264318531431835,-11.590336578127497,1.0
11.0,4.13,-1.9199669194131472,0.009768346232794343,0.010727610889344144,1.6223845241923152,18.30912248230819,0.03261104903814354,-11.606856521041246,1.0
11.0,4.12,-1.9257862349806518,0.009758936757118522,0.010718369620981657,1.622301436972579,18.30906764454197,0.03257880001628098,-11.623369645557778,1.0
11.0,4.11,-1.9316024125704345,0.009749498934791954,0.010709119546762801,1.6222198449582588,18.30901392416214,0.03254641369570279,-11.639876088075711,1.0
11.0,4.1,-1.9374154065120106,0.009740031305747354,0.010699857318405885,1.6221397193641378,18.30896129747853,0.0325138668188269,-11.656375989076803,1.0
11.0,4.09,-1.9432251750194702,0.00973053272597652,0.010690579550646527,1.6220610296592493,18.30890973979431,0.032481137803366714,-11.672869493931621,1.0
11.0,4.08,-1.9490316789394126,0.009721002413758702,0.0106812828657177,1.6219837433328235,18.30885922526654,0.032448207298881905,-11.689356753596561,1.0
11.0,4.07,-1.9548348805033156,0.009711439999769922,0.01067196395292259,1.621907825728666,18.308809726808516,0.03241505872003443,-11.70583792506138,1.0
11.0,4.06,-1.960634742154863,0.00970184557700725,0.010662619643567274,1.621833239988891,18.30876121606862,0.03238167897982305,-11.722313171408816,1.0
11.0,4.05,-1.9664312255094374,0.009692219745648394,0.01065324699987055,1.6217599471405704,18.308713663498807,0.032348059180861866,-11.738782661383008,1.0
11.0,4.04,-1.9722242905000267,0.009682563647549438,0.010643843414811793,1.621687906350885,18.308667038535553,0.03231419535122464,-11.755246568393282,1.0
11.0,4.03,-1.9780138947398145,0.009672878985059785,0.010634406718312523,1.6216170753624564,18.308621309891024,0.03228008906532456,-11.771705068922921,1.0
11.0,4.02,-1.9837999931268426,0.009663168019285701,0.010624935283842667,1.6215474111085273,18.308576445958717,0.032245747962941,-11.788158340362015,1.0
11.0,4.01,-1.989582537690353,0.009653433543800976,0.010615428128573346,1.6214788704912957,18.308532415319213,0.03221118609497177,-11.804606558332082,1.0
11.0,4.0,-1.9953614776671114,0.009643678831089738,0.010605884999683101,1.6214114112928601,18.308489187323474,0.03217642401263443,-11.821049893619216,1.0
11.0,3.99,-2.001136759782044,0.009633907550619809,0.010596306439433267,1.6213449931750705,18.30844673272625,0.03214148857203839,-11.837488508872763,1.0
11.0,3.98,-2.00690832869228,0.009624123659294216,0.0105866938221767,1.6212795787130112,18.308405024333776,0.0321064124667397,-11.853922555260175,1.0
11.0,3.97,-2.012676127546799,0.009614331267005762,0.010577049357579051,1.6212151343994323,18.308364037623114,0.03207123339690987,-11.87035216929034,1.0
11.0,3.96,-2.0184400986094255,0.009604534481975166,0.0105673760559531,1.6211516315537897,18.30832375129389,0.032035992934046686,-11.886777470024928,1.0
11.0,3.95,-2.024200183891314,0.009594737242356176,0.010557677653668775,1.6210890470703267,18.30828414771177,0.032000735165375084,-11.903198556883812,1.0
11.0,3.94,-2.0299563257430333,0.00958494314208851,0.010547958498979352,1.6210273639453252,18.308245213203758,0.03196550500579233,-11.919615508235696,1.0
